1200,600,1100,1200,300,1100
600,300,1100,600,0,1100
600,600,1100,600,300,1100
600,300,1100,1200,300,1100
0,300,1100,600,300,1100
1200,300,1100,1200,0,1100
1200,600,1100,600,600,1100
600,0,1100,1200,0,1100
0,0,1100,600,0,1100
0,300,1100,0,0,1100
0,600,1100,0,300,1100
0,600,1100,600,600,1100
